id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
990264854882725888,https://twitter.com/LatinxinPub/status/990264854882725888,Sat Apr 28 16:21:54 +0000 2018,2018-04-28 16:21:54+00:00,LatinxinPub,"RT @duendedistrict: We’re excited to see your awesome faces this #IndependentBookstoreDay — &amp; remember, when you visit us, you knock out 2…",retweet,,IndependentBookstoreDay,,,0,,,,en,,,8,990201673883713536,duendedistrict,828641010435649540,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4775782641,Mon Jan 11 16:34:20 +0000 2016,FALSE,"Nonprofit 501(c)3 Supporting & increasing the # of Latinx in publishing, promoting literature by, for, & about us. Email: https://t.co/P5m4FsDn8J #LatinxinPub",11636,4799,1660,83,"New York, NY",LatinxPublishing,9266,Eastern Time (US & Canada),http://www.latinxinpublishing.com,FALSE
990245943672008706,https://twitter.com/aCreativeDC/status/990245943672008706,Sat Apr 28 15:06:45 +0000 2018,2018-04-28 15:06:45+00:00,aCreativeDC,"RT @duendedistrict: We’re excited to see your awesome faces this #IndependentBookstoreDay — &amp; remember, when you visit us, you knock out 2…",retweet,,IndependentBookstoreDay,,,0,,,,en,,,8,990201673883713536,duendedistrict,828641010435649540,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2965995161,Wed Jan 07 13:35:23 +0000 2015,FALSE,Your life looks good here: A Creative DC celebrates DC's creative communities + creative economy. #DCisReal – add your perspective: #aCreativeDC.,63849,9557,2779,438,"Washington, DC",A Creative DC,33703,Eastern Time (US & Canada),http://www.aCreativeDC.com,FALSE
990245926768971776,https://twitter.com/aCreativeDC/status/990245926768971776,Sat Apr 28 15:06:41 +0000 2018,2018-04-28 15:06:41+00:00,aCreativeDC,RT @thelinehoteldc: We're one week away from our next free performance at @FullServiceRDO: https://t.co/aOvllZg9RZ https://t.co/6z1eIRcQQf,retweet,,,https://twitter.com/thelinehoteldc/status/990236744359600129/photo/1,https://www.thelinehotel.com/dc/calendar/#block-4,0,,,,en,,FALSE,8,990236744359600129,thelinehoteldc,729769920108449792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2965995161,Wed Jan 07 13:35:23 +0000 2015,FALSE,Your life looks good here: A Creative DC celebrates DC's creative communities + creative economy. #DCisReal – add your perspective: #aCreativeDC.,63849,9557,2779,438,"Washington, DC",A Creative DC,33703,Eastern Time (US & Canada),http://www.aCreativeDC.com,FALSE
990215141353455617,https://twitter.com/SarahXman22/status/990215141353455617,Sat Apr 28 13:04:21 +0000 2018,2018-04-28 13:04:21+00:00,SarahXman22,"RT @duendedistrict: We’re excited to see your awesome faces this #IndependentBookstoreDay — &amp; remember, when you visit us, you knock out 2…",retweet,,IndependentBookstoreDay,,,0,,,,en,,,8,990201673883713536,duendedistrict,828641010435649540,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",282798388,Fri Apr 15 23:29:43 +0000 2011,FALSE,Mom. Writer. Reader. Ninja. Black Belt. Escrimador. VONA Alum,27429,343,1013,9,"Forest Hills, Queens",Sarah González,4784,,,FALSE
990210326363889664,https://twitter.com/Lupita_Reads/status/990210326363889664,Sat Apr 28 12:45:13 +0000 2018,2018-04-28 12:45:13+00:00,Lupita_Reads,"RT @duendedistrict: We’re excited to see your awesome faces this #IndependentBookstoreDay — &amp; remember, when you visit us, you knock out 2…",retweet,,IndependentBookstoreDay,,,0,,,,en,,,8,990201673883713536,duendedistrict,828641010435649540,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1167658352,Mon Feb 11 02:57:22 +0000 2013,FALSE,Full time lover of books & beers: awkwardly getting caught taking photos of both #🇲🇽 @LITonHSt Co-founder & Moderator💡📚 Lupita.Reads@gmail.com,17425,885,1192,35,"Washington, DC",Lupita.Reads,5249,Eastern Time (US & Canada),http://lupitareads.wordpress.com,FALSE
990204671959715841,https://twitter.com/MaiTwelfth/status/990204671959715841,Sat Apr 28 12:22:45 +0000 2018,2018-04-28 12:22:45+00:00,MaiTwelfth,"RT @duendedistrict: We’re excited to see your awesome faces this #IndependentBookstoreDay — &amp; remember, when you visit us, you knock out 2…",retweet,,IndependentBookstoreDay,,,0,,,,en,,,8,990201673883713536,duendedistrict,828641010435649540,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",493390915,Wed Feb 15 19:07:51 +0000 2012,FALSE,Graphic Designer ·•· Digital Artist  ·•· Whimsical Illustrator ·•· See more of my work on https://t.co/HibhO5HBSM and https://t.co/Usef77UVHJ,10213,450,540,16,"Washington, DC",Kristin Mai Art,2909,Eastern Time (US & Canada),http://Instagram.com/MaiTwelfth,FALSE
990202700385193984,https://twitter.com/BurquenaBoricua/status/990202700385193984,Sat Apr 28 12:14:55 +0000 2018,2018-04-28 12:14:55+00:00,BurquenaBoricua,"RT @duendedistrict: We’re excited to see your awesome faces this #IndependentBookstoreDay — &amp; remember, when you visit us, you knock out 2…",retweet,,IndependentBookstoreDay,,,0,,,,en,,,8,990201673883713536,duendedistrict,828641010435649540,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",813083028796870657,Sun Dec 25 18:04:35 +0000 2016,FALSE,"Poet. Journalist. Bookseller. Panamanian-Puerto Rican raised New Mexican feroz. Owner, @DuendeDistrict",913,171,239,3,"Washington, DC & Albuquerque, NM",Angela Maria Spring,287,Pacific Time (US & Canada),http://www.duendedistrict.com,FALSE
990201673883713536,https://twitter.com/duendedistrict/status/990201673883713536,Sat Apr 28 12:10:50 +0000 2018,2018-04-28 12:10:50+00:00,duendedistrict,"We’re excited to see your awesome faces this #IndependentBookstoreDay — &amp; remember, when you visit us, you knock out 2 badass bookstores at once! Check us out at Duende @ @MahoganyBooks or if you’re in @unionmarket, see Duende @ @tolimolidc. 📚✨📚 #TodasLasVoces #aCreativeDC https://t.co/sdqsu8MoGx",original,,IndependentBookstoreDay TodasLasVoces aCreativeDC,https://twitter.com/duendedistrict/status/990201673883713536/photo/1 https://twitter.com/duendedistrict/status/990201673883713536/photo/1,,13,,,,en,,FALSE,8,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",828641010435649540,Mon Feb 06 16:26:27 +0000 2017,FALSE,"We are a collaborative pop-up bookstore for & by PoC, where all are welcome. Locations: Duende @ MahoganyBooks || Duende @ Toli Moli || Duende @ Torpedo Factory",4888,1462,962,22,"District of Columbia, USA",Duende District,2408,,http://www.duendedistrict.com,FALSE
993701821817339904,https://twitter.com/elhaqqpublicity/status/993701821817339904,Tue May 08 03:59:11 +0000 2018,2018-05-08 03:59:11+00:00,elhaqqpublicity,RT @ajkatzart: So glad my new digital painting prints are part of the @BlindWhino exhibit in SW DC! Can't believe I filled the gallery! @bl…,retweet,,,,,0,,,,en,,,7,993617562910027776,ajkatzart,252488513,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2408112542,Mon Mar 24 01:27:47 +0000 2014,FALSE,"Business & Publicity portal on Life Hacking & Existence, Travel, Money, Music, Blogs, Tech, Art, Writing, DSLR Photography & Film.. #TravelGang @TruthCamp",1083,473,412,29,,El Haqq Publicity Co,1322,,http://mytruthcamp.com,FALSE
993662330574721024,https://twitter.com/DavidMO33803629/status/993662330574721024,Tue May 08 01:22:15 +0000 2018,2018-05-08 01:22:15+00:00,DavidMO33803629,RT @ajkatzart: So glad my new digital painting prints are part of the @BlindWhino exhibit in SW DC! Can't believe I filled the gallery! @bl…,retweet,,,,,0,,,,en,,,7,993617562910027776,ajkatzart,252488513,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",919968373244612610,Mon Oct 16 16:48:47 +0000 2017,FALSE,,635,210,646,0,"Newport News, VA",David MOSES,7574,,,FALSE
993662036948279296,https://twitter.com/MalcolmRiddle/status/993662036948279296,Tue May 08 01:21:05 +0000 2018,2018-05-08 01:21:05+00:00,MalcolmRiddle,RT @ajkatzart: So glad my new digital painting prints are part of the @BlindWhino exhibit in SW DC! Can't believe I filled the gallery! @bl…,retweet,,,,,0,,,,en,,,7,993617562910027776,ajkatzart,252488513,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",74632263,Wed Sep 16 02:39:18 +0000 2009,FALSE,"Administrative Strategist @mADurgency ""The Bomb Squad of World Illustrators"" @MrChuckD",7595,1043,1639,31,"Flint, NOVA, Washington D.C.",Malcolm Riddle,10277,Eastern Time (US & Canada),,FALSE
993624163918274560,https://twitter.com/mADurgency/status/993624163918274560,Mon May 07 22:50:35 +0000 2018,2018-05-07 22:50:35+00:00,mADurgency,RT @ajkatzart: So glad my new digital painting prints are part of the @BlindWhino exhibit in SW DC! Can't believe I filled the gallery! @bl…,retweet,,,,,0,,,,en,,,7,993617562910027776,ajkatzart,252488513,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2615120190,Thu Jul 10 09:18:47 +0000 2014,FALSE,"A Full Service Ad Agency Powered by @MrChuckD featuring ""The Bomb Squad of World Illustrators """,2650,530,456,5,Worldwide,mADurgency,1904,,,FALSE
993620376742776833,https://twitter.com/initialAC/status/993620376742776833,Mon May 07 22:35:33 +0000 2018,2018-05-07 22:35:33+00:00,initialAC,RT @ajkatzart: So glad my new digital painting prints are part of the @BlindWhino exhibit in SW DC! Can't believe I filled the gallery! @bl…,retweet,,,,,0,,,,en,,,7,993617562910027776,ajkatzart,252488513,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",25070117,Wed Mar 18 13:19:56 +0000 2009,FALSE,somos el color de la tierra,129035,600,1913,29,invaded territory USA,Cuauhtli Hatuey Calzada,54935,,http://hmpg.net,FALSE
993618420997525504,https://twitter.com/BlindWhino/status/993618420997525504,Mon May 07 22:27:46 +0000 2018,2018-05-07 22:27:46+00:00,BlindWhino,RT @ajkatzart: So glad my new digital painting prints are part of the @BlindWhino exhibit in SW DC! Can't believe I filled the gallery! @bl…,retweet,,,,,0,,,,en,,,7,993617562910027776,ajkatzart,252488513,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1638631454,Thu Aug 01 18:59:19 +0000 2013,FALSE,"..nestled in the heart of Southwest Washington DC is an amazing artistic gem better known as the Blind Whino SW Arts Club, a 501(c)(3) Nonprofit Organization.",2,2284,440,90,Southwest DC,Blind Whino,4343,,http://blindwhino.org,FALSE
993618212221698049,https://twitter.com/SSNZAU1973/status/993618212221698049,Mon May 07 22:26:56 +0000 2018,2018-05-07 22:26:56+00:00,SSNZAU1973,RT @ajkatzart: So glad my new digital painting prints are part of the @BlindWhino exhibit in SW DC! Can't believe I filled the gallery! @bl…,retweet,,,,,0,,,,en,,,7,993617562910027776,ajkatzart,252488513,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",451186963,Sat Dec 31 04:23:40 +0000 2011,FALSE,Family..Art @S_ScholeyArt Tattoo..HipHop..Metal.Reggae..Born in Auckland NZ Home is Melbourne #TEAM360WISE Insta @s_scholeyart #sscholeyart,53851,6528,4952,224,"Melbourne, Victoria",S.Scholey,84478,Beijing,https://360wise.biz/,FALSE
993617562910027776,https://twitter.com/ajkatzart/status/993617562910027776,Mon May 07 22:24:22 +0000 2018,2018-05-07 22:24:22+00:00,ajkatzart,So glad my new digital painting prints are part of the @BlindWhino exhibit in SW DC! Can't believe I filled the gallery! @blackthought @methodman @RZA @therealredman @hiphopgods @mADurgency @HipHopGoldenAge @MrChuckD @aCreativeDC @DCist @Procreate @dj_Habitual #BlindWhino https://t.co/fA9HsQcvfq,original,,BlindWhino,https://twitter.com/ajkatzart/status/993617562910027776/photo/1 https://twitter.com/ajkatzart/status/993617562910027776/photo/1 https://twitter.com/ajkatzart/status/993617562910027776/photo/1 https://twitter.com/ajkatzart/status/993617562910027776/photo/1,,11,,,,en,,FALSE,7,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",252488513,Tue Feb 15 09:03:05 +0000 2011,FALSE,"Artist, teacher, visual thinker. Member of mADurgency (artist collective)",5511,3821,1973,73,"Annapolis, MD",Andrew Katz,13449,Pacific Time (US & Canada),http://www.katzart.com,FALSE
992747564704456704,https://twitter.com/jdffeet/status/992747564704456704,Sat May 05 12:47:18 +0000 2018,2018-05-05 12:47:18+00:00,jdffeet,RT @CapitalFringe: WE WANT TO GIVE YOU FREE TICKETS to #capfringe18 Fringe Festival! They can be yours AND you can bring a friend! Have a s…,retweet,,capfringe18,,,0,,,,en,,,7,990244515427553282,CapitalFringe,23994280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",722612803283087360,Wed Apr 20 02:28:12 +0000 2016,FALSE,"Jenkins Donelson Fdn, JDF, donates shoes,foot care items, Foot Health Fairs & recruit DPM's 4 the needy.  https://t.co/hZoEin9vaR",431,2823,3067,915,United States,The JDF,15730,,http://www.jdffeet.org,FALSE
992561597292994562,https://twitter.com/openttops/status/992561597292994562,Sat May 05 00:28:20 +0000 2018,2018-05-05 00:28:20+00:00,openttops,RT @CapitalFringe: WE WANT TO GIVE YOU FREE TICKETS to #capfringe18 Fringe Festival! They can be yours AND you can bring a friend! Have a s…,retweet,,capfringe18,,,0,,,,en,,,7,990244515427553282,CapitalFringe,23994280,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",26309555,Tue Mar 24 19:58:18 +0000 2009,FALSE,I'm probably wearing flannel.,11,11,26,0,Southern Vermont,Viv Woodland,2027,Central Time (US & Canada),,FALSE
992440549138452482,https://twitter.com/HStancetheater/status/992440549138452482,Fri May 04 16:27:20 +0000 2018,2018-05-04 16:27:20+00:00,HStancetheater,RT @CapitalFringe: WE WANT TO GIVE YOU FREE TICKETS to #capfringe18 Fringe Festival! They can be yours AND you can bring a friend! Have a s…,retweet,,capfringe18,,,0,,,,en,,,7,990244515427553282,CapitalFringe,23994280,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",26397644,Wed Mar 25 01:57:30 +0000 2009,FALSE,"Visual. Poetic. Physical Theatre. In Maryland, DC and beyond.",1714,2367,1956,103,Rockville MD,Happenstance Theater,4452,Eastern Time (US & Canada),http://www.happenstancetheater.com,FALSE
991850032642117632,https://twitter.com/aCreativeDC/status/991850032642117632,Thu May 03 01:20:50 +0000 2018,2018-05-03 01:20:50+00:00,aCreativeDC,RT @tolimolidc: Thank you to the @washingtonpost for all the love this week. Hollering affirmations for @duendedistrict &amp; @MahoganyBooks -…,retweet,,,,,0,,,,en,,,7,991674993825206272,tolimolidc,4497204977,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2965995161,Wed Jan 07 13:35:23 +0000 2015,FALSE,Your life looks good here: A Creative DC celebrates DC's creative communities + creative economy. #DCisReal – add your perspective: #aCreativeDC.,63849,9557,2779,438,"Washington, DC",A Creative DC,33703,Eastern Time (US & Canada),http://www.aCreativeDC.com,FALSE
991473406406209536,https://twitter.com/ChelleBofDC/status/991473406406209536,Wed May 02 00:24:15 +0000 2018,2018-05-02 00:24:15+00:00,ChelleBofDC,RT @AllTheFlyKids: That one time @KatsKornerCo interviewed @GeronimoKnows and @backpackmatt on their own show... #PodsInColor #FairgroundSu…,retweet,,PodsInColor,,,0,,,,en,,,7,991340191863443456,AllTheFlyKids,1904395435,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",23136747,Fri Mar 06 23:37:17 +0000 2009,FALSE,"All things District of Columbia, Owner/Founder of Event Solutions DC, Social Media Junkie, Lover of Jazz and Social Justice! Views are mine!",6790,887,1357,63,Washington DC,Michelle L. Busch,71745,Quito,http://www.eventsolutionsdc.com,FALSE
991418895406981122,https://twitter.com/aCreativeDC/status/991418895406981122,Tue May 01 20:47:38 +0000 2018,2018-05-01 20:47:38+00:00,aCreativeDC,RT @AllTheFlyKids: That one time @KatsKornerCo interviewed @GeronimoKnows and @backpackmatt on their own show... #PodsInColor #FairgroundSu…,retweet,,PodsInColor,,,0,,,,en,,,7,991340191863443456,AllTheFlyKids,1904395435,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2965995161,Wed Jan 07 13:35:23 +0000 2015,FALSE,Your life looks good here: A Creative DC celebrates DC's creative communities + creative economy. #DCisReal – add your perspective: #aCreativeDC.,63849,9557,2779,438,"Washington, DC",A Creative DC,33703,Eastern Time (US & Canada),http://www.aCreativeDC.com,FALSE
991367588427988992,https://twitter.com/backpackmatt/status/991367588427988992,Tue May 01 17:23:46 +0000 2018,2018-05-01 17:23:46+00:00,backpackmatt,RT @AllTheFlyKids: That one time @KatsKornerCo interviewed @GeronimoKnows and @backpackmatt on their own show... #PodsInColor #FairgroundSu…,retweet,,PodsInColor,,,0,,,,en,,,7,991340191863443456,AllTheFlyKids,1904395435,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",28247269,Thu Apr 02 01:20:16 +0000 2009,FALSE,I do a lot of cool stuff with cool people - mostly. Created #FairgroundSupply Co-host: @AllTheFlyKids on @FullServiceRDO #1906 Stanford & WFU IG: misterbackpack,30690,1419,1719,34,"Washington, DC",Mr. 🎒,36281,Eastern Time (US & Canada),http://fairground.supply,FALSE
991350727145611265,https://twitter.com/SHAOLINJAZZ/status/991350727145611265,Tue May 01 16:16:46 +0000 2018,2018-05-01 16:16:46+00:00,SHAOLINJAZZ,RT @AllTheFlyKids: That one time @KatsKornerCo interviewed @GeronimoKnows and @backpackmatt on their own show... #PodsInColor #FairgroundSu…,retweet,,PodsInColor,,,0,,,,en,,,7,991340191863443456,AllTheFlyKids,1904395435,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",408038964,Tue Nov 08 22:07:11 +0000 2011,FALSE,"SHAOLIN JAZZ produces content and events that highlight the parallels between Hip-Hop, Jazz, and Martial Arts. For info visit https://t.co/qfA9qDLZaX.",762,1290,2787,152,"Washington, DC",SHAOLIN JAZZ,6606,Eastern Time (US & Canada),http://soundcloud.com/shaolinjazz,FALSE
991350557276286976,https://twitter.com/artvscommerce/status/991350557276286976,Tue May 01 16:16:05 +0000 2018,2018-05-01 16:16:05+00:00,artvscommerce,RT @AllTheFlyKids: That one time @KatsKornerCo interviewed @GeronimoKnows and @backpackmatt on their own show... #PodsInColor #FairgroundSu…,retweet,,PodsInColor,,,0,,,,en,,,7,991340191863443456,AllTheFlyKids,1904395435,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",42627668,Tue May 26 13:52:18 +0000 2009,FALSE,flexing the creative nugget,474,979,2717,111,"ÜT: 38.9621883,-77.0340298",gerald watson,10907,Pacific Time (US & Canada),http://www.gmoney77.wordpress.com,FALSE
991350378628308992,https://twitter.com/latenightgenius/status/991350378628308992,Tue May 01 16:15:23 +0000 2018,2018-05-01 16:15:23+00:00,latenightgenius,RT @AllTheFlyKids: That one time @KatsKornerCo interviewed @GeronimoKnows and @backpackmatt on their own show... #PodsInColor #FairgroundSu…,retweet,,PodsInColor,,,0,,,,en,,,7,991340191863443456,AllTheFlyKids,1904395435,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1438224559,Sat May 18 12:02:10 +0000 2013,FALSE,A design shop specializing in identity design and branding solutions.,66,298,1935,42,"Washington, DC",Late Night Genius,1124,Arizona,http://www.latenightgenius.com,FALSE
991350280901021696,https://twitter.com/culturesci37/status/991350280901021696,Tue May 01 16:15:00 +0000 2018,2018-05-01 16:15:00+00:00,culturesci37,RT @AllTheFlyKids: That one time @KatsKornerCo interviewed @GeronimoKnows and @backpackmatt on their own show... #PodsInColor #FairgroundSu…,retweet,,PodsInColor,,,0,,,,en,,,7,991340191863443456,AllTheFlyKids,1904395435,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",747046763647868928,Sun Jun 26 12:40:02 +0000 2016,FALSE,"CULTURE SCIENCE https://t.co/FuKg9rO9h2 is a new web platform that highlights via photo, audio, and video the global travels of SHAOLIN JAZZ.",9,33,283,4,,culturesciencestudio,152,,http://www.culturesciencestudio.com,FALSE
991340191863443456,https://twitter.com/AllTheFlyKids/status/991340191863443456,Tue May 01 15:34:54 +0000 2018,2018-05-01 15:34:54+00:00,AllTheFlyKids,That one time @KatsKornerCo interviewed @GeronimoKnows and @backpackmatt on their own show... #PodsInColor #FairgroundSupply #FullServiceRadio #aCreativeDC #202Creates #MadeInTheDMV #Culture #Lifestyle https://t.co/HKDlXfBvuz,original,,PodsInColor FairgroundSupply FullServiceRadio aCreativeDC 202Creates MadeInTheDMV Culture Lifestyle,,https://soundcloud.com/the-all-the-fly-kids-show/episode-71-inside-the-podcasters-studio-with-geronimo-knows-backpack-matt?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter,5,,,,en,,FALSE,7,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1904395435,Wed Sep 25 14:09:29 +0000 2013,FALSE,Urban Culture + Lifestyle Media | Show Hosts: @GeronimoKnows + @backpackmatt | Videography: @ryanonlyryan | Hit us at (202) 780-6181 or info@alltheflykids.com,779,225,160,7,"Washington, DC",Cool|Calm|Connected,1387,Eastern Time (US & Canada),https://linktr.ee/alltheflykids,FALSE
991020385641656322,https://twitter.com/NMichaelB/status/991020385641656322,Mon Apr 30 18:24:06 +0000 2018,2018-04-30 18:24:06+00:00,NMichaelB,RT @CapitalFringe: WE WANT TO GIVE YOU FREE TICKETS to #capfringe18 Fringe Festival! They can be yours AND you can bring a friend! Have a s…,retweet,,capfringe18,,,0,,,,en,,,7,990244515427553282,CapitalFringe,23994280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20959370,Mon Feb 16 03:23:56 +0000 2009,FALSE,"Political satirist for charity, directing a show at #CapFringe18, Georgetown MSFS grad, Fulbrighter, former NIH postbac fellow, proud Syrian-American",6342,589,921,28,"Washington, DC",Nicholas Michael,10241,Eastern Time (US & Canada),http://TinyURL.com/HexFringeAudition18,FALSE
990270091106406400,https://twitter.com/_BabyVentures/status/990270091106406400,Sat Apr 28 16:42:42 +0000 2018,2018-04-28 16:42:42+00:00,_BabyVentures,"RT @duendedistrict: Bring the familia to @MahoganyBooks this SATURDAY, 11:30-1:30, for a special Duende District Children's Storytime &amp; Col…",retweet,,,,,0,,,,en,,,7,989594931261050888,duendedistrict,828641010435649540,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4033985182,Sat Oct 24 20:12:16 +0000 2015,FALSE,"Creating diversity and adventure-inspired children's board books and art.
Our ABCs of Washington, DC book is out now!
#childrensbooks #boardbooks #childrensart",3393,131,218,13,"Maryland, USA",Baby Ventures,751,Pacific Time (US & Canada),http://www.babyventuresbooks.com,FALSE
990246631244214272,https://twitter.com/AWoLProd/status/990246631244214272,Sat Apr 28 15:09:29 +0000 2018,2018-04-28 15:09:29+00:00,AWoLProd,RT @CapitalFringe: WE WANT TO GIVE YOU FREE TICKETS to #capfringe18 Fringe Festival! They can be yours AND you can bring a friend! Have a s…,retweet,,capfringe18,,,0,,,,en,,,7,990244515427553282,CapitalFringe,23994280,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",19166529,Mon Jan 19 01:55:30 +0000 2009,FALSE,"A Way of Life Productions - Sharing the values of communities by collaborating, creating and telling stories through the performing arts",27,402,611,39,"Washington, DC",AWoL Productions,1704,Eastern Time (US & Canada),http://www.facebook.com/AWoLProd,FALSE
990245082472288261,https://twitter.com/WashingtonDC_CM/status/990245082472288261,Sat Apr 28 15:03:20 +0000 2018,2018-04-28 15:03:20+00:00,WashingtonDC_CM,RT @CapitalFringe: WE WANT TO GIVE YOU FREE TICKETS to #capfringe18 Fringe Festival! They can be yours AND you can bring a friend! Have a s…,retweet,,capfringe18,,,0,,,,en,,,7,990244515427553282,CapitalFringe,23994280,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1071747661,Tue Jan 08 19:11:57 +0000 2013,FALSE,"A community and monthly breakfast lecture series for creative types. Each event is free of charge, and includes a 30 minute talk + coffee! Hosted by @joeldaly",1956,6726,360,294,"Washington, DC",CreativeMornings/DC,3517,Eastern Time (US & Canada),http://creativemornings.com/dc,FALSE
990244515427553282,https://twitter.com/CapitalFringe/status/990244515427553282,Sat Apr 28 15:01:04 +0000 2018,2018-04-28 15:01:04+00:00,CapitalFringe,"WE WANT TO GIVE YOU FREE TICKETS to #capfringe18 Fringe Festival! They can be yours AND you can bring a friend! Have a spare bed room, sofa, air mattress? Let a Fringe artist sleep there! https://t.co/CPQPoKmPrz #acreativedc #dctheatre #dcdance #bythings #freetickets",original,,capfringe18 acreativedc dctheatre dcdance bythings freetickets,,http://ow.ly/mWQ530jF9Uw,2,,,,en,,FALSE,7,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",23994280,Thu Mar 12 18:03:48 +0000 2009,FALSE,Music | Theatre | Art | Creative Events,3279,7976,1188,415,1358-1360 Florida Ave NE,Capital Fringe,6032,Quito,https://www.capitalfringe.org,FALSE
990041431820685312,https://twitter.com/ShulmanS1/status/990041431820685312,Sat Apr 28 01:34:06 +0000 2018,2018-04-28 01:34:06+00:00,ShulmanS1,"RT @touchstonewdc: #April #Exhibitions Closing #Reception is this Sunday, #April 29, 1:30 – 3:30 pm. Stop by before or during. We are here…",retweet,,April Exhibitions Reception April,,,0,,,,en,,,7,989613986038665216,touchstonewdc,209747492,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",86392192,Fri Oct 30 20:40:56 +0000 2009,FALSE,"Executive Director, Cultural Tourism DC",210,130,248,2,DC,Steve Shulman,517,Eastern Time (US & Canada),http://www.culturaltourismdc.org,FALSE
990025953006022656,https://twitter.com/TheHomePark/status/990025953006022656,Sat Apr 28 00:32:35 +0000 2018,2018-04-28 00:32:35+00:00,TheHomePark,"RT @touchstonewdc: #April #Exhibitions Closing #Reception is this Sunday, #April 29, 1:30 – 3:30 pm. Stop by before or during. We are here…",retweet,,April Exhibitions Reception April,,,0,,,,en,,,7,989613986038665216,touchstonewdc,209747492,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3375775463,Tue Jul 14 14:03:17 +0000 2015,FALSE,Rent. Reserve. Park.,5,111,177,2,,Home Park,90,Pacific Time (US & Canada),http://homepark1.com,FALSE
